sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1714742300000,980.8000000000001,6536,19766.4,1151.2,4828,17256,13369.6,1085.6000000000001,12963.2,8,2456.8,96,5444.8,384,8,147.20000000000002,50834.4,1668,20164,674.4000000000001,239.20000000000002,2917.6000000000004,3751.2000000000003,20965.600000000002,619.2,519.2,17.6,8.8,,12412.800000000001,7.2,26244.800000000003,16536
1714742310000,697.6,4412.8,13013.6,686.4000000000001,3142.4,17992.8,6103.200000000001,996,9110.4,8,1940,96,7181.6,384,8,104,32952,1097.6000000000001,22970.4,461.6,486.40000000000003,2965.6000000000004,3748,14200.800000000001,637.6,680,14.4,8.8,2.4000000000000004,8312,28,16529.600000000002,13968.800000000001
1714742320000,1045.6000000000001,6631.200000000001,16953.600000000002,972.8000000000001,5740,16133.6,13235.2,787.2,13029.6,8,3356,96,6792.8,384,8,93.60000000000001,53172,1631.2,25056.800000000003,1072.8,591.2,2608.8,3862.4,20710.4,680,644,6.4,2.4000000000000004,2.4000000000000004,12313.6,15.200000000000001,23972,21208
1714742330000,1179.2,8329.6,18408,1100.8,7836,28500.800000000003,15918.400000000001,1411.2,13593.6,8.8,2949.6000000000004,96,10474.400000000001,384,8,189.60000000000002,70992.8,2163.2000000000003,45396.8,1189.6000000000001,569.6,4502.400000000001,5843.200000000001,23061.600000000002,678.4000000000001,502.40000000000003,14.4,1.6,0.8,13718.400000000001,16.8,31072,25740
1714742340000,1491.2,7120.8,24803.2,1019.2,4823.2,16454.4,11636,693.6,17928,8,3311.2000000000003,96,6050.400000000001,384,8,109.60000000000001,52878.4,1582.4,21590.4,915.2,512.8000000000001,2843.2000000000003,3257.6000000000004,26040,907.2,429.6,4.800000000000001,1.6,4,15920,20.8,28706.4,17303.2
1714742350000,867.2,6112.8,16335.2,784.8000000000001,5519.200000000001,15746.400000000001,9175.2,870.4000000000001,9273.6,13.600000000000001,2528,96,6807.200000000001,384,8,153.60000000000002,47009.600000000006,1913.6000000000001,19541.600000000002,774.4000000000001,217.60000000000002,2805.6000000000004,3672,20405.600000000002,491.20000000000005,425.6,4.800000000000001,1.6,0,8676,21.6,21288,16136
1714742360000,848.8000000000001,5814.400000000001,14896,1034.4,4884.8,14069.6,8878.4,774.4000000000001,10257.6,8.8,2660.8,96,6272,384,8,140.8,41856,1545.6000000000001,17776.8,724.8000000000001,312.8,2931.2000000000003,3170.4,16008,777.6,553.6,6.4,1.6,,9985.6,20,18423.2,16624
1714742370000,708,6420,14320,667.2,4696,16272,7792.8,516.8000000000001,7290.400000000001,10.4,2313.6,96,5674.400000000001,384,8,63.2,45858.4,1340,18610.4,680,297.6,2372,2912,15912.800000000001,466.40000000000003,543.2,1.6,1.6,,7716.8,31.200000000000003,21756,15055.2
1714742380000,599.2,5369.6,15344,580,4845.6,15080.800000000001,9852,661.6,10216,8,1846.4,96,5843.200000000001,384,8,97.60000000000001,41430.4,1279.2,17928.8,872.8000000000001,463.20000000000005,2441.6,2950.4,17074.4,416.8,559.2,8.8,1.6,,8818.4,8.8,18373.600000000002,16558.4
1714742390000,732.8000000000001,4803.2,14793.6,582.4,4324.8,15680,7282.400000000001,889.6,9877.6,8,2046.4,96,5794.400000000001,384,8,83.2,41738.4,1261.6000000000001,23692.800000000003,660.8000000000001,1135.2,2571.2000000000003,3476.8,18436,485.6,668.8000000000001,4,1.6,,9596.800000000001,35.2,20398.4,13815.2
1714742400000,780,5972,14903.2,940.8000000000001,4744.8,12430.400000000001,12323.2,701.6,13536,8.8,2513.6000000000004,96,4159.2,384,8,128.8,42922.4,1687.2,16240,866.4000000000001,812,2524.8,3566.4,14949.6,608,551.2,8,1.6,2.4000000000000004,12543.2,17.6,21499.2,13442.400000000001
1714742410000,739.2,4150.400000000001,11128.800000000001,700,3644,13732,10830.400000000001,1012,11601.6,8.8,2078.4,96,5182.400000000001,384,8,104,31180.800000000003,1168.8,19584,553.6,798.4000000000001,2528,3631.2000000000003,12789.6,536,721.6,8.8,1.6,0.8,10784.800000000001,69.60000000000001,15428,10786.400000000001
1714742420000,1288.8000000000002,6054.400000000001,12918.400000000001,964,5316.8,16716,14565.6,772,15316.800000000001,9.600000000000001,1890.4,96,5396,384,8,92.80000000000001,47732.8,1548.8000000000002,22633.600000000002,681.6,1037.6000000000001,3016.8,3954.4,16718.4,667.2,538.4,8,1.6,0.8,14421.6,25.6,20995.2,15275.2
1714742430000,936,6485.6,15632.800000000001,875.2,5364,16208.800000000001,10060,886.4000000000001,11984.800000000001,10.4,3483.2000000000003,96,6513.6,384,8,234.4,43540.8,2123.2000000000003,23442.4,872.8000000000001,745.6,3120.8,2759.2000000000003,16963.2,657.6,737.6,14.4,1.6,0,11482.400000000001,32.800000000000004,22536,14889.6
1714742440000,864,5663.200000000001,16256.800000000001,823.2,5502.400000000001,14373.6,10468,807.2,11469.6,8,3048.8,96,5076,384,8,184.8,38036.8,1548,18978.4,676.8000000000001,435.20000000000005,2422.4,3415.2000000000003,15803.2,579.2,572,3.2,1.6,,10489.6,32,18786.4,14828.800000000001
1714742450000,954.4000000000001,5345.6,13456.800000000001,1044,4168.8,16922.4,13939.2,1112,12960,8,1929.6000000000001,96,6558.400000000001,384,8,156,43457.600000000006,1249.6000000000001,21897.600000000002,621.6,479.20000000000005,2645.6000000000004,3547.2000000000003,16666.4,585.6,608.8000000000001,4,3.2,,12296.800000000001,37.6,20591.2,14830.400000000001
1714742460000,1482.4,6596,18690.4,1038.4,5024.8,18064,14235.2,1226.4,18501.600000000002,8,3016.8,96,6136.8,384,8,218.4,53727.200000000004,1655.2,25386.4,843.2,444.8,3300,3404,24568.800000000003,720,507.20000000000005,5.6000000000000005,2.4000000000000004,3.2,17627.2,35.2,25180.800000000003,15488.800000000001
1714742470000,1360,6357.6,15614.400000000001,936,4458.400000000001,13838.400000000001,16139.2,748.8000000000001,19648,10.4,2445.6,96,4632,384,8,111.2,47440,1714.4,19968,721.6,428,3213.6000000000004,3908,18963.2,684.8000000000001,456.8,2.4000000000000004,1.6,0,18433.600000000002,23.200000000000003,22965.600000000002,14041.6
1714742480000,988.8000000000001,5180.8,14303.2,689.6,4798.400000000001,15852.800000000001,10103.2,656,9799.2,7.2,3361.6000000000004,96,5340.8,384,8,64,42184,1451.2,18283.2,1042.4,531.2,2495.2000000000003,3855.2000000000003,16242.400000000001,443.20000000000005,499.20000000000005,6.4,1.6,,9249.6,20,20460.800000000003,13193.6
1714742490000,1056.8,5511.200000000001,13598.400000000001,713.6,3825.6000000000004,12356.800000000001,10744,584.8000000000001,13123.2,8,2096,96,4165.6,384,8,106.4,41158.4,1471.2,14551.2,656,476,2057.6,2585.6000000000004,18643.2,452.8,474.40000000000003,3.2,1.6,1.6,12771.2,29.6,20540.800000000003,13212.800000000001
1714742500000,660,4100,9776,509.6,2822.4,10686.400000000001,7428,514.4,9121.6,9.600000000000001,1988.8000000000002,96,3558.4,384,8,60,33065.6,992,27482.4,431.20000000000005,406.40000000000003,1681.6000000000001,2519.2000000000003,13292.800000000001,384.8,463.20000000000005,2.4000000000000004,1.6,0,8760.800000000001,23.200000000000003,15855.2,10736.800000000001
1714742510000,845.6,4705.6,12145.6,571.2,4653.6,55092,10408.800000000001,915.2,9779.2,8,1416,96,7896.8,384,8,80.80000000000001,37452.8,1530.4,27104.800000000003,453.6,384,3248,12372.800000000001,12492.800000000001,316.8,851.2,2.4000000000000004,1.6,,9280,32,19182.4,12090.400000000001
1714742520000,1380.8000000000002,6867.200000000001,21723.2,891.2,4246.400000000001,26978.4,13455.2,1144.8,17516.8,9.600000000000001,2383.2000000000003,96,5696,384,8,142.4,54885.600000000006,1400,20142.4,650.4000000000001,500,2514.4,6173.6,23498.4,726.4000000000001,771.2,3.2,1.6,2.4000000000000004,16392.8,24.8,26155.2,18776.8
1714742530000,782.4000000000001,5104.8,11712,828,3916,14335.2,11213.6,785.6,10708.800000000001,8,2224.8,96,5300.8,384,8,106.4,40693.600000000006,1371.2,18968,523.2,479.20000000000005,2289.6,3032,16173.6,496.8,509.6,5.6000000000000005,1.6,4.800000000000001,10701.6,15.200000000000001,20384.800000000003,14264.800000000001
1714742540000,780.8000000000001,4506.400000000001,13257.6,640,2932,11096,10663.2,868,13176.800000000001,8,2278.4,96,4382.400000000001,384,8,104,33837.6,932.8000000000001,15618.400000000001,442.40000000000003,493.6,1868,2732.8,14539.2,448,526.4,8.8,1.6,2.4000000000000004,11853.6,18.400000000000002,17775.2,11172
1714742550000,652,5076.8,11173.6,859.2,5470.400000000001,18838.4,9224,851.2,10013.6,8,2248,96,6880.8,384,8,109.60000000000001,42008.8,1451.2,21748.800000000003,484.8,510.40000000000003,2892.8,3906.4,15680,506.40000000000003,1108.8,9.600000000000001,3.2,0.8,9323.2,30.400000000000002,18636.8,14323.2
1714742560000,995.2,6216,17106.4,852.8000000000001,4040.8,11852,10018.400000000001,922.4000000000001,12295.2,8,2904,96,5092.8,384,8,136.8,50225.600000000006,1468.8000000000002,16028.800000000001,493.6,572.8000000000001,2590.4,22244,21887.2,527.2,682.4000000000001,11.200000000000001,5.6000000000000005,0,11704.800000000001,25.6,27898.4,13633.6
1714742570000,950.4000000000001,6864.8,11656,908,5726.400000000001,20363.2,12624.800000000001,902.4000000000001,11518.400000000001,8,2617.6000000000004,96,7284,384,8,108.80000000000001,51850.4,1903.2,24032.800000000003,937.6,577.6,3406.4,11410.400000000001,14809.6,568,664.8000000000001,4,1.6,2.4000000000000004,11232.800000000001,17.6,22805.600000000002,14980
1714742580000,770.4000000000001,5460,18043.2,831.2,5276,13442.400000000001,10173.6,711.2,13471.2,8,2636,96,5029.6,384,8,187.20000000000002,39750.4,1946.4,17851.2,596.8000000000001,447.20000000000005,2724.8,3136,17219.2,512.8000000000001,616.8000000000001,12,1.6,3.2,12692.800000000001,25.6,19273.600000000002,14213.6
1714742590000,748.8000000000001,5856.8,13924.800000000001,631.2,4556,13928,8571.2,595.2,10617.6,8,2850.4,96,5484.8,384,8,87.2,43197.600000000006,1443.2,18605.600000000002,648.8000000000001,373.6,2485.6000000000004,3225.6000000000004,17389.600000000002,452.8,524,5.6000000000000005,1.6,0,9836.800000000001,27.200000000000003,22594.4,14038.400000000001
1714742600000,659.2,5672,13160,646.4000000000001,5072,17728,8199.2,601.6,8176.8,8,2051.2000000000003,96,5303.200000000001,384,8,117.60000000000001,42858.4,1468.8000000000002,31816.800000000003,502.40000000000003,454.40000000000003,2715.2000000000003,3728,18107.2,373.6,505.6,3.2,1.6,0.8,7898.400000000001,26.400000000000002,20676.800000000003,15369.6
1714742610000,681.6,5210.400000000001,14661.6,804,3791.2000000000003,11667.2,8794.4,1060.8,8522.4,8.8,2028,96,4629.6,384,8,162.4,35892,1536.8000000000002,18919.2,560,445.6,2306.4,3504.8,14212,341.6,668,5.6000000000000005,2.4000000000000004,0,7454.400000000001,16.8,17864,15035.2
1714742620000,1013.6,4403.2,11677.6,708,3135.2000000000003,9439.2,8836.800000000001,614.4000000000001,10923.2,9.600000000000001,1753.6000000000001,96,3429.6000000000004,384,8,109.60000000000001,32224.800000000003,924,13837.6,565.6,424.8,2059.2000000000003,2752.8,16086.400000000001,508.8,464,7.2,1.6,1.6,10368,18.400000000000002,17622.4,10013.6
1714742630000,652.8000000000001,4260,9548.800000000001,559.2,4022.4,11592,6958.400000000001,821.6,9648,8,1388,96,5256.8,384,8,127.2,31871.2,1215.2,21310.4,552.8000000000001,381.6,2448.8,2858.4,11912.800000000001,449.6,561.6,14.4,1.6,0,9204,23.200000000000003,16532,12149.6
1714742640000,900,5936,15467.2,924.8000000000001,5024.8,20165.600000000002,11602.400000000001,1170.4,10208,8,2553.6000000000004,96,6492,384,8,173.60000000000002,43512,1678.4,38564.8,652.8000000000001,445.6,3591.2000000000003,4966.400000000001,16415.2,504,740,31.200000000000003,3.2,2.4000000000000004,9235.2,38.400000000000006,21541.600000000002,17637.600000000002
1714742650000,1299.2,6185.6,15168.800000000001,945.6,3980,15006.400000000001,15546.400000000001,844.8000000000001,18844,10.4,2760.8,96,5252,384,8,109.60000000000001,49724,1916.8000000000002,20504.800000000003,733.6,495.20000000000005,3152,3889.6000000000004,18235.2,608.8000000000001,552,28,1.6,3.2,18232,44.800000000000004,25143.2,18475.2
1714742660000,948.8000000000001,5665.6,13412.800000000001,781.6,3760,11756,13760,744,15360,8.8,2147.2000000000003,96,3776.8,384,8,124.80000000000001,38909.6,1496.8000000000002,15755.2,675.2,588,2361.6,3939.2000000000003,16683.2,503.20000000000005,412,21.6,3.2,0,14396,16,19397.600000000002,13364.800000000001
1714742670000,752,3938.4,10504.800000000001,783.2,3216.8,11240.800000000001,12536,927.2,12152,8,1898.4,96,4418.400000000001,384,8,148,31170.4,1670.4,16703.2,544.8000000000001,534.4,2264.8,2501.6000000000004,12159.2,379.20000000000005,508.8,25.6,3.2,,11428.800000000001,37.6,16902.4,10059.2
1714742680000,1196.8,4398.400000000001,11029.6,996.8000000000001,3146.4,12945.6,16015.2,1414.4,19058.4,12,1877.6000000000001,96,3988.8,384,8,148,36956.8,1690.4,18519.2,630.4000000000001,344.8,2365.6,3328,14727.2,712,418.40000000000003,40.800000000000004,1.6,,17675.2,28.8,18070.4,11061.6
1714742690000,2731.2000000000003,8541.6,18572,1128.8,8812.800000000001,33409.6,30522.4,1538.4,26152,7.2,3092,96,11375.2,384,8,162.4,59856.8,2788,70248.8,1102.4,1087.2,5609.6,9624,21850.4,727.2,879.2,65.60000000000001,1.6,0.8,27463.2,39.2,46470.4,38774.4
1714742700000,3656,11544.800000000001,28961.600000000002,1208,7168.8,19955.2,32544.800000000003,664,37309.6,9.600000000000001,5561.6,96,6825.6,384,8,201.60000000000002,73247.2,2689.6000000000004,24656.800000000003,1145.6000000000001,920.8000000000001,3854.4,5101.6,34791.200000000004,830.4000000000001,590.4,72.8,1.6,2.4000000000000004,33924.8,30.400000000000002,62516.8,29885.600000000002
1714742710000,2332,6745.6,17867.2,707.2,6372,15959.2,16806.4,637.6,21101.600000000002,8,2484.8,96,5699.200000000001,384,8,129.6,43751.200000000004,1423.2,18144.8,837.6,524,2661.6000000000004,2800.8,23952.800000000003,472,506.40000000000003,49.6,1.6,0,19964,34.4,40700,19806.4
1714742720000,1484.8000000000002,5490.400000000001,15199.2,730.4000000000001,4272,17040.8,11047.2,707.2,13203.2,8.8,2109.6,96,5809.6,384,8,115.2,37185.6,1604,19106.4,748.8000000000001,414.40000000000003,2787.2000000000003,4275.2,17655.2,457.6,505.6,32.800000000000004,1.6,,12172.800000000001,35.2,25184,17133.600000000002
1714742730000,1726.4,6440.8,15632,766.4000000000001,5172.8,14009.6,13920,660,14156.800000000001,7.2,2484.8,96,4974.400000000001,384,8,153.60000000000002,41360,1723.2,22353.600000000002,791.2,376.8,2518.4,2913.6000000000004,17192.8,544.8000000000001,541.6,48.800000000000004,1.6,,13030.400000000001,27.200000000000003,27062.4,16284.800000000001
1714742740000,1800.8000000000002,5719.200000000001,13160.800000000001,833.6,4427.2,13412.800000000001,15847.2,796.8000000000001,14897.6,8,2328,96,5472.8,384,8,125.60000000000001,38308,1625.6000000000001,19843.2,739.2,462.40000000000003,2787.2000000000003,2960,15772.800000000001,432,518.4,55.2,1.6,,14651.2,62.400000000000006,23233.600000000002,15828.800000000001
1714742750000,1768,6057.6,13022.400000000001,1010.4000000000001,5602.400000000001,21778.4,18917.600000000002,924.8000000000001,17822.4,8.8,2112.8,96,7823.200000000001,384,8,128,45955.200000000004,1417.6000000000001,34282.4,739.2,669.6,3879.2000000000003,5967.200000000001,19451.2,552,736.8000000000001,61.6,1.6,,17165.600000000002,72.8,26971.2,18389.600000000002
1714742760000,2084,9292.800000000001,22296,977.6,6357.6,16510.4,19510.4,648.8000000000001,24171.2,8,3247.2000000000003,96,5564,384,8,124,65228.8,1864.8000000000002,24039.2,946.4000000000001,700,2992.8,3869.6000000000004,27338.4,699.2,459.20000000000005,25.6,1.6,4,22872,62.400000000000006,36556,20543.2
1714742770000,1378.4,5763.200000000001,15576,945.6,4702.400000000001,12364.800000000001,18433.600000000002,967.2,17058.4,12,1904,96,4820.8,384,8,112,41720.8,1270.4,17554.4,815.2,571.2,2435.2000000000003,2763.2000000000003,18868.8,566.4,516.8000000000001,17.6,1.6,0,16084.800000000001,40,25804.800000000003,16432.8
1714742780000,1804.8000000000002,5426.400000000001,13303.2,764.8000000000001,4172.8,12828.800000000001,14501.6,756,17680,9.600000000000001,2433.6,96,4468,384,8,98.4,35336,1112,16484,723.2,753.6,2322.4,5061.6,17629.600000000002,607.2,517.6,20.8,1.6,,16836.8,54.400000000000006,25476,14243.2
1714742790000,1437.6000000000001,5379.200000000001,13403.2,681.6,4334.400000000001,11744,14686.400000000001,469.6,17267.2,7.2,2272.8,96,4212,384,8,50.400000000000006,36845.6,1136.8,15289.6,464.8,663.2,2067.2000000000003,3124.8,18376.8,451.20000000000005,618.4000000000001,24.8,1.6,,15760.800000000001,62.400000000000006,23352.800000000003,15754.400000000001
1714742800000,1177.6000000000001,5381.6,10164,768,5140.8,13888.800000000001,17592.8,737.6,15007.2,8,2146.4,96,5608,384,8,148.8,37249.6,1699.2,18843.2,560,529.6,2896,3929.6000000000004,14012.800000000001,505.6,700,17.6,1.6,2.4000000000000004,14980,39.2,23195.2,14916.800000000001
1714742810000,3008.8,8520.800000000001,16888,831.2,7092,17262.4,29159.2,1052,33332,8.8,3528,96,6912.8,384,8,181.60000000000002,57688.8,1812.8000000000002,31037.600000000002,675.2,886.4000000000001,4078.4,5259.200000000001,19511.2,532.8000000000001,936.8000000000001,25.6,1.6,0,32423.2,73.60000000000001,41766.4,21950.4
1714742820000,1301.6000000000001,6970.400000000001,20441.600000000002,1131.2,5980.8,15274.400000000001,17800,1125.6000000000001,16707.2,10.4,2892.8,96,5823.200000000001,384,8,185.60000000000002,50044.8,2571.2000000000003,22473.600000000002,975.2,1082.4,3301.6000000000004,4362.400000000001,18896.8,612,615.2,17.6,1.6,2.4000000000000004,15262.400000000001,49.6,33501.6,18777.600000000002
1714742830000,1819.2,5780,14931.2,1288,5413.6,15146.400000000001,16431.2,1260.8000000000002,19393.600000000002,8,3048,96,7782.400000000001,384,8,312,46317.600000000006,2947.2000000000003,33479.200000000004,994.4000000000001,824,2721.6000000000004,5375.200000000001,18674.4,755.2,902.4000000000001,17.6,1.6,3.2,18496,59.2,28509.600000000002,18983.2
1714742840000,1620,6604.8,18473.600000000002,1058.4,5223.200000000001,18616.8,13460,811.2,14832.800000000001,8.8,3175.2000000000003,96,6689.6,384,8,212,49063.200000000004,1995.2,26013.600000000002,1062.4,1142.4,2477.6000000000004,6876.8,20305.600000000002,943.2,756.8000000000001,24.8,1.6,0,14485.6,59.2,35240.8,20000
1714742850000,1702.4,7233.6,19048.8,1062.4,6492.8,21068,18698.4,832,15408.800000000001,7.2,2308,96,9288.800000000001,384,8,211.20000000000002,52006.4,2675.2000000000003,32842.4,1066.4,1079.2,3096,9263.2,23547.2,758.4000000000001,796,29.6,1.6,,15593.6,90.4,35234.4,33463.200000000004
1714742860000,1800,6844.8,22377.600000000002,1085.6000000000001,5243.200000000001,18961.600000000002,19496,1092.8,17836.8,9.600000000000001,1933.6000000000001,96,7680.8,384,8,170.4,53877.600000000006,2241.6,30963.2,929.6,1064.8,3543.2000000000003,8802.4,24028.800000000003,496.8,897.6,26.400000000000002,1.6,4,16235.2,60.800000000000004,31455.2,28464.800000000003
1714742870000,3133.6000000000004,8968,21399.2,1360.8000000000002,8614.4,24324,36908,2370.4,29932,8.8,4572,96,8764,384,8,216.8,68024.8,2650.4,52956,1412.8000000000002,1761.6000000000001,6164.8,12571.2,34007.200000000004,1068.8,1101.6000000000001,21.6,1.6,0,31279.2,88.80000000000001,50324.8,50745.600000000006
1714742880000,3470.4,10425.6,23920.800000000003,1648.8000000000002,8724,25726.4,36778.4,1950.4,43336,8,3526.4,96,8596.800000000001,384,8,120,60784,2212,63612.8,1035.2,944,6644,10183.2,36284,1287.2,601.6,28.8,1.6,2.4000000000000004,39937.600000000006,467.20000000000005,128268.8,44477.600000000006
1714742890000,3124.8,12032.800000000001,36721.6,1508,10472.800000000001,26074.4,39308.8,1306.4,37701.6,8,1855.2,96,8212.800000000001,384,8,144.8,82445.6,2192.8,56998.4,991.2,737.6,5581.6,9076,27220,1062.4,800.8000000000001,17.6,1.6,0.8,36809.6,60,155177.6,50681.600000000006
1714742900000,3260.8,18604.8,34879.200000000004,1534.4,48398.4,50656,37600,2150.4,41380.8,8.8,1700,96,7487.200000000001,384,8,144,90111.20000000001,2035.2,65172.8,882.4000000000001,921.6,4296.8,7735.200000000001,24812.800000000003,1190.4,955.2,17.6,1.6,1.6,40573.600000000006,116,172540,50466.4
1714742910000,2363.2000000000003,26348,49429.600000000006,1322.4,36473.6,27033.600000000002,27494.4,1500.8000000000002,26064,15.200000000000001,1414.4,96,7060.8,384,8,120.80000000000001,79381.6,1896.8000000000002,43475.200000000004,792,811.2,2679.2000000000003,5068,20768.800000000003,890.4000000000001,624,20.8,1.6,0,25176,65.60000000000001,166837.6,41926.4
1714742920000,3280.8,13398.400000000001,30685.600000000002,1446.4,16081.6,21968,36661.6,1755.2,37457.6,8,1491.2,96,7268,384,8,176,58097.600000000006,2251.2000000000003,40083.200000000004,906.4000000000001,723.2,2400.8,7148.8,19871.2,1120.8,675.2,15.200000000000001,1.6,,37492,96,148496,43885.600000000006
1714742930000,3054.4,11676.800000000001,24697.600000000002,1707.2,18525.600000000002,30740.800000000003,39960.8,1978.4,38174.4,10.4,2010.4,96,8207.2,384,8,333.6,56207.200000000004,3527.2000000000003,46850.4,1272,939.2,6754.400000000001,13041.6,19460.8,1166.4,716.8000000000001,16.8,1.6,13.600000000000001,38229.6,79.2,158174.40000000002,43869.600000000006
1714742940000,3156,12981.6,40510.4,1465.6000000000001,17118.4,43612,38022.4,1602.4,43732,12.8,1760,96,12852,384,8,180.8,62811.200000000004,2843.2000000000003,58504.8,1076.8,987.2,8811.2,14822.400000000001,22054.4,1296.8000000000002,780.8000000000001,12.8,1.6,8,41766.4,56.800000000000004,143753.6,44023.200000000004
1714742950000,3292,17533.600000000002,51887.200000000004,1555.2,21808.800000000003,40776.8,41907.200000000004,1615.2,45208.8,9.600000000000001,2205.6,96,11899.2,384,8,218.4,90835.20000000001,4869.6,53646.4,1070.4,749.6,5685.6,11911.2,29268,1129.6000000000001,1048.8,7.2,1.6,4.800000000000001,43984,104.80000000000001,158436.80000000002,53228
1714742960000,4066.4,19990.4,53568,1817.6000000000001,24276,52137.600000000006,50180.8,2228.8,47487.200000000004,13.600000000000001,2737.6000000000004,96,16589.600000000002,384,8,260.8,117834.40000000001,3962.4,81107.20000000001,2312,1518.4,6599.200000000001,39940,32439.2,1368.8000000000002,1328.8000000000002,8.8,1.6,13.600000000000001,47117.600000000006,144.8,154652,60000
1714742970000,4252,16732.8,68294.40000000001,1730.4,19352,43856,51758.4,3596.8,56946.4,17.6,2520.8,96,14884.800000000001,384,8,296,102592,3706.4,66849.6,5836,1861.6000000000001,6088,30405.600000000002,34200.8,1328.8000000000002,1075.2,6.4,1.6,15.200000000000001,54943.200000000004,75.2,158892.80000000002,52914.4
1714742980000,4976,23171.2,59415.200000000004,3258.4,31742.4,78380,72597.6,5672.8,73405.6,8,2778.4,96,24581.600000000002,384,8,304,161613.6,5387.200000000001,198980.80000000002,2553.6000000000004,2424,12473.6,151372.80000000002,41590.4,1963.2,3678.4,117.60000000000001,2.4000000000000004,9.600000000000001,72628.8,1498.4,170641.6,60104.8
1714742990000,28568.800000000003,109360,156984.80000000002,52243.200000000004,178182.40000000002,523892,372810.4,53071.200000000004,171212,3451.2000000000003,23332,732.8000000000001,246723.2,16468,598.4,20996,799952,47154.4,971162.4,55044,11842.400000000001,90330.40000000001,378318.4,107308.8,8351.2,127989.6,14816.800000000001,427.20000000000005,26201.600000000002,170445.6,14839.2,474201.60000000003,620996
1714743000000,69408.8,137165.6,706465.6000000001,86701.6,98980.8,280876.8,303377.60000000003,19722.4,351616,1204.8,165596.80000000002,99909.6,175970.40000000002,228559.2,488.8,18215.2,1082758.4000000001,25343.2,478057.60000000003,115144,494.40000000000003,40102.4,208036.80000000002,177467.2,49058.4,35029.6,20449.600000000002,383.20000000000005,3212,239960,2666.4,696215.2000000001,587277.6
1714743010000,48319.200000000004,85527.20000000001,411952,60304.8,93497.6,267671.2,234215.2,18074.4,180188.80000000002,468.8,110948.8,57257.600000000006,175481.6,159044,78.4,17099.2,847836,47272,438744.80000000005,67040,348.8,36315.200000000004,180290.40000000002,101632.8,31987.2,24022.4,16188.800000000001,328,1873.6000000000001,117608,1112,525517.6,468174.4
1714743020000,41949.600000000006,79812.8,363488,47669.600000000006,79485.6,256787.2,191215.2,15917.6,132064.80000000002,223.20000000000002,105635.20000000001,41504,170995.2,155055.2,60,11488.800000000001,796472,42212.8,398682.4,64508.8,330.40000000000003,32304.800000000003,168626.40000000002,90744.8,25301.600000000002,27703.2,12009.6,283.2,1072,93447.20000000001,1116.8,524497.6,435043.2
1714743030000,39500,75424.8,352438.4,59588.8,85639.20000000001,251721.6,234290.40000000002,25128,130069.6,213.60000000000002,94511.20000000001,34132.8,170644,156552,57.6,16409.600000000002,798011.2000000001,45896.8,411606.4,59362.4,276.8,37489.6,173415.2,81033.6,26008.800000000003,25523.2,13945.6,297.6,1387.2,89516,1908,475212,414941.60000000003
1714743040000,58084.8,74515.2,349826.4,67812,74992,201688,243988.80000000002,18524.8,185916.80000000002,222.4,96977.6,35691.200000000004,146094.4,167587.2,73.60000000000001,13372,718238.4,37984,320816,56872,276.8,29296,131242.4,86690.40000000001,44004.8,22532,14248,272,1620.8000000000002,123126.40000000001,888.8000000000001,447795.2,367848.80000000005
1714743050000,56679.200000000004,74284,299439.2,80600,80383.20000000001,245716,274152,29929.600000000002,149356.80000000002,245.60000000000002,86301.6,32764,176892.80000000002,144489.6,65.60000000000001,19692.800000000003,787584,40680,411495.2,56046.4,245.60000000000002,34598.4,163482.40000000002,77173.6,37558.4,30394.4,17116,333.6,1940.8000000000002,107923.20000000001,1416.8000000000002,436621.60000000003,376924.80000000005
1714743060000,79404.8,76075.2,365848.80000000005,97460,75942.40000000001,224548.80000000002,317928,27341.600000000002,235386.40000000002,154.4,95579.20000000001,41619.200000000004,155252,170716,102.4,21126.4,762000.8,40928,380148.80000000005,56005.600000000006,220,31960,158518.40000000002,82150.40000000001,52405.600000000006,24568.800000000003,17561.600000000002,250.4,2423.2000000000003,148650.4,1106.4,463072,385876
